股票代碼,股票名稱,平均成交量,平均預期回報,波動率(標準差)
6243,迅杰 ENE,16435.546225000002,-0.08830620884687124,0.4516320194127603
6257,矽格 SIGURD,65262.802475000004,0.09635940043937885,0.26155932271328336
6271,同欣電子 THEIL,33109.297216666666,0.10552053698911679,0.365125182799472
8016,矽創 Sitronix,32073.417541666666,0.164538014686342,0.3495181983977408
8081,致新 GMT,14872.373066666669,0.017198099691980273,0.3430462163295915
8110,華東科技 WALTON,56752.14850833333,0.007577030490645065,0.29945848922524093
8131,福懋科技 FATC,14472.230733333332,0.020217055618023227,0.30099515858587667
8261,富鼎先進 APEC,25132.540369747894,0.0895894086885538,0.4790275376947515
1604,聲寶 Sampo,38295.72562499999,0.1706916463719499,0.28482115177207207
2301,光寶科 LTC,117108.10892500001,0.029257397571222032,0.22913442750411211
2305,全友 MII,14465.629308333333,0.11714865273644848,0.41789937866764393
2324,仁寶 Compal,305273.4263166666,-0.05073189532930378,0.2543083680185848
2331,精英 Elitegroup,80244.425275,0.05377796943924529,0.3583857739363976
2352,佳世達 Qisda,212078.44863333335,0.06088653716917669,0.3280306572613595
2353,宏碁 ACER,352356.27684166667,-0.11353914360792816,0.30923463194255135
2356,英業達 Inventec,204343.36912500003,0.06245461842804101,0.29897034675755607
2357,華碩 Asustek,65673.78216806722,0.4798993372940148,1.2115304423770428
2358,美格 MAG,12487.82225,0.13740407431919266,0.574368497031878
2362,藍天 CLEVO,31619.617658333333,0.00389809275167452,0.27966812094535215
2365,昆盈 KYE,20480.027316666667,-0.09246285631126439,0.2825442579845076
2376,技嘉 GIGABYTE,69209.4382,0.09553648572618512,0.30524218830990635
2377,微星 MSI,113340.73806666667,0.22174176510243182,0.3523240951642676
2380,虹光 Avision,20805.754141666668,-0.07962285835965144,0.32710227097207206
2382,廣達 QCI,166880.81114166667,0.014887686859066385,0.21197846342473425
2385,群光 Chicony,42053.51810833333,0.03620105953993913,0.2122383965499906
2387,精元 Sunrex,31683.380275000003,0.07595057375785541,0.4338105003448532
2395,研華 Advantech,17251.352183333333,0.18573416357317507,0.23328507295548315
2397,友通 DFI,6105.308999999999,0.1129494791040806,0.2869019108670666
2399,映泰 Biostar,34180.7005,-0.008445734145178685,0.3664682003020627
2405,浩鑫 Shuttle,97178.41753333333,0.0033171305259842576,0.498712566848791
2417,圓剛 AVerMedia,24054.50580833333,-0.09663651846138188,0.2893321300128429
2424,隴華 Lung Hwa,1059.2539831932772,0.12986900654129907,0.43999818425198123
2442,美齊 Jean,27822.309766666665,0.022125551803330756,0.4239895574846301
2465,麗臺 Leadtek,17474.214925,0.19957741300595222,0.7369700916732401
2474,可成 Catcher,175793.42440833335,0.17809424752079406,0.3814030651886065
3002,歐格 Ahoku,4604.164308333333,-0.04959689862785521,0.27734555891107804
3005,神基 MTC,107958.16125833333,0.12152502026751888,0.3941271513829422
3013,晟銘電 UNEEC,36977.58879166667,0.1377394418114588,0.4693848261132444
3017,奇鋐 AVC,108336.75769166667,0.06494076760898593,0.3516305339639861
3022,威達電 IEI,35276.640275,0.08812525807192073,0.33822093038015216
3054,萬國 CARRY,13667.552041666668,0.09472686526744689,0.47978287262200037
3057,喬鼎 Promise.,37596.965533333336,-0.023031327477708197,0.45624738029551276
3060,銘異 MIN AIK,40330.75055833333,-0.024694634662867476,0.4758916332701905
3231,緯創 Wistron,291104.649375,-0.038070317922750396,0.27824220058045496
3494,誠研 HiTi,24815.857608333332,-0.0553755916734594,0.5213179338182047
3515,華擎 ASROCK,7352.032008333334,-0.02151577606835675,0.3262471240079997
6117,迎廣 IN WIN,3567.7963416666666,0.0028238902982156144,0.2807564707494901
6128,上福 GPI,3024.2765083333334,-0.03063862979708243,0.22137827740644977
6166,凌華 ADLINK,12845.261316666667,0.13077525563928405,0.3993599645193538
6206,飛捷 FLYTECH,8759.072141666667,0.01216643807024842,0.253476477455362
6235,華孚科技 Waffer,20755.24760833334,0.13593277944541748,0.5204220393134446
6277,宏正 ATEN,4906.233758333333,0.058719831708860415,0.2442730061628693
9912,偉聯科技 AIC,4704.277941666665,0.07836906100187879,0.4176904841104447
2323,中環 CMC,322142.33257499995,0.08634046502001547,0.39939033697765824
2340,光磊 OPTO,96475.82535,0.037604800281612505,0.3081592711135025
2349,錸德 RITEK,289178.2285916666,0.14389344664481496,0.6835644998614925
2374,佳能 Ability,30769.361075,-0.0894108712019629,0.2815626749588968
2393,億光 Everlight,68809.81025833332,-0.06327904826862563,0.33483784877114536
2406,國碩 Gigastorage,105057.668875,0.02922977505582236,0.5371219537676438
2409,友達 AUO,1368424.5600583334,-0.07932375465532782,0.32057249054139025
2426,鼎元 Tyntek,60062.058,0.02839613066463187,0.47695147264104254
2448,晶元 Epistar,320739.8140416667,-0.05330225296312996,0.38711033947046997
2466,冠西電 Cosmo,2455.909858333334,0.014202200577727586,0.13959996499131364
2486,一詮 I-Chiun,31326.053200000002,-0.11171638538834006,0.35258121244149493
2489,瑞軒 Amtran,75379.89070833332,-0.08725697687018308,0.2706360532074601
2499,東貝 UNI,71096.07624166667,-0.1227620064498881,0.42487271406755767
3008,大立光 LARGAN,23798.52868333333,0.364815654382183,0.36224640778127376
3019,亞洲光學 ASIA,115454.15006666668,0.16744305487691924,0.5008471400561854
3024,憶聲 ACN,16466.450375,0.006568061845710238,0.37380874565832506
3031,佰鴻 BRIGHT,22163.239025000003,-0.0332297579256714,0.3862277975733744
3038,全台 EDT,28696.353341666665,0.1028700879769,0.3932600297610222
3049,和鑫 SINTEK,195725.9008991597,0.07712743447365811,0.5530189799315527
3050,鈺德 U-Tech,23560.373366666663,0.04139180338623438,0.35548752489869784
3059,華晶科 Altek,74646.765125,-0.0196448148488656,0.40982490227623736
3406,玉晶光 GENIUS,100295.54596666667,0.6004095467160071,0.7404048177029425
3481,群創 INNOLUX,1288446.8562583332,-0.09665008598731406,0.3712330769968634
3504,揚明光 Young Optics,42242.67555000001,0.03876698490032293,0.595739552023987
3535,晶彩科 Favite,32739.149008333334,0.1361953241422671,0.611065933698826
3557,嘉威光電 Gamma,14978.750766666668,0.12259516465691167,0.532580104663974
3576,新日光 NSP,216528.28015833333,-0.11413484562646958,0.4690219384442044
3593,力銘科技 logah,12222.069091666668,-0.04307972557465589,0.5177010602173672
3622,洋華 YFO,29746.140933333332,-0.17123679772354006,0.4130200810149026
5305,敦南 LSC,45200.649991666665,0.11625639855466363,0.35662647676805487
5484,慧友 EverFocus,6014.879691666665,-0.02117932452412341,0.47028393878235186
6120,輔祥 FORHOUSE,76735.06973333334,-0.016843088360113723,0.44772456862397625
6164,華興電子 LEDTECH,15262.012233333335,-0.08076966823293563,0.34825797590654173
6168,宏齊 HARVATEK CORPOR,33853.1291,-0.02240644985786744,0.3710359998860646
6176,瑞儀 ROEC,107835.16943333336,0.15672130682756436,0.32317177795772306
6209,今國光學 KINKO,68186.29325833333,0.1262358608709977,0.4399659810424463
6226,光鼎電子 Para Light,17121.736233333337,0.0012996042309603162,0.4227421199352659
8072,陞泰科技 AV TECH,3352.7676500000002,-0.1331442533512346,0.21049197141927212
8105,凌巨 GiantPlus,81121.89880000001,0.06703460747518464,0.47878261551833073
2314,台揚 MTI,63360.48901680672,0.20596789306562102,0.5895441790694157
2332,友訊 D-Link,77969.26044999999,-0.04621133963820523,0.3079797673956745
2345,智邦 Accton,117991.90006666668,0.3633981120984766,0.3957192225324793
2402,毅嘉 ICHIA,90418.06486666665,0.05732496857007208,0.42190543150101556
2412,中華電信 CHT,207257.82092436973,0.07279708623236991,0.11155143044297385
2419,仲琦 Hitron,63318.360825,0.08329539863948088,0.35328620400857
2439,美律 Merry,76887.87241666667,0.22956740246341134,0.4912819438058994
2444,友旺 Abo-Com,30112.34663333333,0.20406728048269507,0.5863723852142978
2450,神腦 Senao,15812.985541666667,0.012309043862477331,0.32996648620093993
2455,全新 VPEC,91509.101625,0.1348986491245856,0.4487591129665273
2485,兆赫 Zinwell,64770.54645833334,-0.06354090299949444,0.2991509964842503
2498,宏達電 HTC,229545.74241666668,-0.10594104470050891,0.472931137289437
3025,星通 Loop,8595.213841666666,0.13157613005354074,0.5145042907616364
3027,盛達 BILLION,13339.802675,-0.04404215449992599,0.3885242560403766
3045,台灣大哥大 TWM,99340.06778991598,0.07520272806106076,0.13351504967145472
3047,訊舟 EDIMAX,34363.30121666667,-0.0447412089885012,0.29863604557497125
3062,建漢 CyberTAN,44057.68681666666,-0.04668731472745069,0.32597532098328935
3311,閎暉 Silitech,27446.541483333334,-0.06603563318503558,0.41781831690743815
3380,明泰 Alpha,62931.571975,0.035030503320227835,0.326189332094549
3419,譁裕 WHAYU,19526.866891666665,0.05228894070473089,0.35827341389147305
3596,智易科技 Arcadyan,51414.987358333325,0.09777755218310635,0.4357736298463154
4904,遠傳 Far EasTone,98553.87959166666,0.07959339891155048,0.1639284244895742
4906,正文 Gemtek,58721.42464166667,-0.01675715364825181,0.3581000481412377
5388,中磊 SERCOMM,61120.39649166667,0.1655371989143375,0.30213120028866786
6136,富爾特 FTC,6371.779625,-0.038198709144642407,0.16959334591569078
6142,友勁 CAMEO,20664.978133333334,-0.041201392561978634,0.3087110209752303
6152,百一 PRIME,12388.860683333334,-0.10716137656319069,0.3292611747443658
6216,居易 Draytek Corp.,5548.354275000001,0.02749421922034312,0.22620149357227254
6283,淳安電子 SOE,19818.47539166667,0.2799709452017989,0.7838831666051905
6285,啟碁 WNC,69222.62459166667,0.08791010088342088,0.3266163885301521
8101,華冠 Arima Comm.,46419.42579166666,0.07256058267358867,0.615881348222668
1582,信錦 SYNCMOLD,14642.617816666669,0.045532757534622936,0.2752773988678118
2059,川湖 king slide,8516.272583333333,0.1170497618347226,0.2766001764020323
2308,台達電 Delta Electronics,121881.45059166665,0.07179553980343356,0.2367866057402201
2313,華通 COMPEQ MFG.,356911.81850833335,0.22840472400472112,0.3885893918028244
2316,楠梓電 WUS,62435.8703,0.18341538539853097,0.36525458906034836
2327,國巨 Yageo,167795.212975,0.6740175582056742,0.62946050723658
2328,廣宇 Pan-International,79416.61098333333,-0.022814506161023984,0.383910784431513
2355,敬鵬 Chin-Poon,39565.47985833334,0.0461443446025116,0.26776831556669256
2367,燿華 Unitech,168722.71520833333,0.16793543921892362,0.37684724027031896
2368,金像 GCE,126338.47109166667,0.10871293131183646,0.4306772625639411
2375,智寶 Teapo,47001.12146153845,0.46551021903928436,0.5481179861961568
2383,台光電 EMC,81849.4843,0.2567961138269752,0.3385352468967912
2392,正崴 FOXLINK,65730.82126666667,0.0011710254486609895,0.32320638995318435
2413,環科 UMEC,17457.095216666665,0.09692835177174142,0.4403095199722806
2415,錩新 Cx Tech,13538.575616666667,0.10902653470572243,0.41015411862242857
2420,新巨 Zippy,16456.457866666668,0.07384728564288201,0.276872595151876
2421,建準 Sunon,41264.03759166667,0.09928429310912845,0.30566655105836493
2428,興勤 TKS,12950.707158333333,0.08906801691724864,0.286906022560372
2431,聯昌 Lien Chang,26177.781125,0.0036090030623012748,0.41495460691173275
2440,太空梭 Space Shuttle,4229.62395,0.019778438880841076,0.35301489754246385
2456,奇力新 Chilisin,82409.13720833333,0.307928737258772,0.46809070836463373
2457,飛宏 Phihong,56554.58505,-0.03962827935269375,0.38433577337526825
2460,建通 Gem,7203.482408333333,-0.06218416696913853,0.27716460784260205
2462,良得電 LINETEK,8294.686133333333,-0.02322655890147418,0.2679942402829447
2467,志聖 C Sun,22837.17115833333,0.0697884806554172,0.29537239045565145
2472,立隆電 LEION,28883.233833333335,0.1858593284889587,0.3951994713520758
2476,鉅祥 GS,12235.400158333332,0.004160359885681197,0.21563512561003248
2478,大毅 Ta-I,38206.41839166666,0.12359502464124028,0.5100396307287873
2483,百容 ECE,8858.312183333333,0.06983306610882822,0.32992392775789703
2484,希華 Siward,36167.79498333333,0.08051884158463118,0.31907823371010924
2492,華新科 WTC,139368.74016666666,0.48650629678272783,0.6061070376137326
2493,揚博 AMPOC,18602.89480833333,0.059319291060515145,0.263329500572358
3003,健和興 KST,22282.147158333333,0.11685174511114238,0.35051119674193676
3011,今皓 JH,20606.100716666668,-0.004519885053392958,0.39957895779864566
3015,全漢 SPI,8498.194891666666,-0.039021887880165695,0.21838655936494641
3023,信邦 SINBON,31358.187416666668,0.2092988292434932,0.21742789465723897
3026,禾伸堂 HOLY  STONE,42862.527316666674,0.18242827148201468,0.41828829483772983
3032,偉訓 COMPUCASE,10527.404849999999,0.12749326230333646,0.3757087548087614
3037,欣興 Unimicron,300964.730325,0.05000265640464718,0.3506050969421304
3042,晶技 TXC,40217.602325,0.006127283857531474,0.23554914395172755
3044,健鼎 Tripod,45061.08035,0.05019120400196653,0.25865662993537125
3058,立德 Leader,12676.725716666668,-0.10101523754778152,0.27580574311079414
3090,日電貿 NDB,28138.004833333332,0.09527704079640875,0.3412240119734928
3229,晟鈦 CHEER TIME,8516.381725000001,0.1050347902995068,0.5586429907487204
3296,勝德 POWERTECH,9037.85805,-0.025037925599927124,0.37130560982720784
3308,聯德電子 BESTEC,4436.08025,-0.07143865100214741,0.40088141812644357
3376,新日興 SZS,32428.124541666664,0.044135188581953866,0.35826129107612553
3501,維熹科技 Well Shin,8021.376933333334,-0.000326253454386527,0.2384878622490781
3533,嘉澤 LOTES,28170.223766666666,0.14035375503826542,0.3912092415170319
3605,宏致電子 ACES,14857.949941666668,-0.07051372819821711,0.37499737983092496
3607,谷崧精密 Coxon,13102.592550000001,-0.102113965717334,0.35832243239060607
3653,健策 JENTECH,27006.27024166667,0.14105012752316703,0.47105993025179205
5469,瀚宇博德 Board,64102.3159,0.10374583362324996,0.3889373982932441
6108,競國實業 APCB INC.,20061.48085,-0.009390517258388575,0.2824995680253496
6115,鎰勝 I-SHENG,4177.738125,-0.017955500479610365,0.189230587579841
6133,金橋 Golden Bridge,4989.875266666667,-0.029123563409630404,0.2288307184347567
6141,柏承科技 Plotech,17661.438941666667,0.02671854431399545,0.3270731753309836
6153,嘉聯益 Career Tech.,169542.40079166665,0.12664859410090457,0.44526357858941257
6155,鈞寶電子 KC,8341.378383333333,0.047336265213891116,0.38595926024248517
6191,精成科技 GBM,43410.17634166667,-0.0012060991363961326,0.28303852108299254
6205,詮欣 COXOC,6042.003958333334,0.017216566164574232,0.27448394351262734
6213,聯茂 ITEQ,47041.07331666667,0.21677780489383802,0.3499830081691237
6224,聚鼎科技 PTTC.,8511.822533333334,0.032301422348936626,0.24184813097497532
6251,定穎電子 DYNAMIC,35037.36508333333,-0.019189862773790645,0.35770886817426395
6269,台郡 FLEXIUM,99118.59019166668,0.1530978822763538,0.3744211887694966
6282,康舒 AcBel,87063.07260000001,0.030946025099339636,0.30828782647984204
8039,台虹 TAIFLEX,51329.05259999999,0.03524434975401913,0.33188213094126445
8046,南電 N.P.C.,58971.49191666666,-0.023019847230881907,0.38313941219552183
8103,瀚荃股份有限公司 CviLux,11108.362525,-0.015107190047809138,0.2567101934766424
8163,達方電子 DARFON,65421.19869166667,0.10856626583248197,0.53328473054527
8213,志超 tpt,38884.302091666665,-0.032883363133141,0.27926922018349337
8249,菱光科技 CREATIVE SENSOR INC.,18575.893391666665,0.03156077601052609,0.2748004373973939
1435,中福振業 Chun Fu,8750.685233333334,0.1095117470206386,0.38330290792565674
2347,聯強 Synnex,102521.27763333333,-0.03684525958015039,0.22062792915557716
2359,所羅門 Solomon,17085.248475000004,0.07543691251498674,0.29484620625907737
2414,精技 UTE,7835.982391666666,0.015495929745342307,0.18545176333208394
2430,燦坤 TKE,9587.809175,-0.08887582257927029,0.23488564952177513
2459,敦吉 Audix,7701.1749500000005,0.08392539421978573,0.2168503654298836
3010,華立 Wahlee,10515.300333333334,0.040491159535498644,0.17670553124437907
3028,增你強 Zenitron,12575.729316666668,0.003910761823589182,0.16728009242291422
3033,威健 WEIKENG,14395.600758333334,-0.0025750454789954524,0.16769754794389163
3036,文曄 Wintech,36529.579249999995,0.07969752292500432,0.2643377219990061
3040,遠見 GV,6491.173525,0.1427605407270156,0.3850072539438972
3048,益登 EDOM,20287.663491666666,0.0439893034155272,0.2906468122452014
3055,蔚華科 SPIROX,15213.8305,0.09421760017422387,0.3787446655187993
3209,全科科技 ALLTEK,12228.537766666668,0.02949169258050044,0.2920656642479194
5434,崇越 TOPCO,16000.501550000003,0.11996577001566533,0.23269758215071115
6189,豐藝 Promate,6625.339691666666,0.05149393298550109,0.17744375088370737
6281,全國電 E-LIFE MALL,2641.010033333333,0.05636214057933109,0.1370870589901912
8070,長華電材 CHANG WAH,6030.014858333334,0.05869291911414609,0.32597097747195836
8112,至上 Supreme,85493.54273333334,0.04966973722347778,0.31654579500642394
2427,三商電 MDS,28933.820125000002,0.08529970062372128,0.44516098976015683
2453,凌群 SYSCOM,13673.460275,0.04800865360074935,0.3140545834628155
2468,華經 FIS,6491.5502,0.01426880066735059,0.2844298511096474
2471,資通 ARES,11999.129825000002,0.058240399499206674,0.34569735765101456
2480,敦陽科 Stark,20723.722158333334,0.08053550340430271,0.23172456062643654
3021,衛展資訊 WELLTEND,4000.941858333333,0.03815880925860182,0.2305218759978474
3029,零壹 ZERO ONE,37157.715475000005,0.0933680037652802,0.3755051451766761
3130,一零四 104 CORPORATION,590.5103416666667,0.09116418641695034,0.25092977676471356
3356,奇偶科技 GeoVision,8434.763108333334,-0.08666099920678705,0.36125567037271683
5203,訊連 CyberLink,7112.225908333333,0.017738026809735796,0.2743478655912125
6112,聚碩 SYSAGE,7908.553575,0.03930447851580077,0.2194529594002346
2312,金寶 Kinpo Electronics,119287.95699166667,0.06335476841099652,0.25203005826009967
2317,鴻海 Hon Hai,744131.1386,-0.020522155659267183,0.24656737406026458
2354,鴻準 FoxconnTechnology,129678.21027499999,-0.022885766294081344,0.28182937939379776
2360,致茂 Chroma,32299.815241666667,0.12211746214818175,0.30911174263153396
2371,大同 Tatung,351301.14172268903,0.2688002656501449,0.594385099675919
2373,震旦行 Aurora,6719.9376999999995,0.12523465868658556,0.25876052958713247
2390,云辰 Everspring,50859.15571666665,0.08552604610290748,0.5018960807336111
2404,漢唐 UIS,35963.651033333335,0.27400172041680526,0.31411209553375763
2423,固緯 GW,4195.316191666667,0.010508951222538032,0.21472833506562844
2433,互盛電 ASC,3390.83325,0.1112520760272191,0.2160475871218073
2461,光群雷 K Laser,29307.528658333336,0.020226033551401512,0.3271037618904937
2464,盟立 Mirle,30099.1828,0.06361583303636653,0.2805830862907657
2477,美隆電 Meiloon,12993.076574999997,0.1322901039760911,0.37031141440321286
2482,連宇 UIC,8510.495991666667,-0.03794366803006333,0.3166790797231374
2488,漢平 Hanpin,15361.533891666668,0.13277151468908466,0.34595029232568003
2495,普安 Infortrend,13036.884475,-0.09651923023708298,0.2737516776841519
2497,怡利電 E-LEAD,14671.431991666668,0.07338659765338718,0.40478934979279996
3018,同開 TUNG KAI,9179.4452,0.15044683822278504,0.4729644320256552
3030,德律 TRI,26235.609025,0.07204994133318987,0.27767697808316794
3052,夆典 APEX,16964.50606666667,0.0014089598316076035,0.3101681695004355
3305,昇貿科技 SHENMAO,7678.83695,-0.07251092770202361,0.23852738616971986
3450,聯鈞 ELASER,49778.04597499999,0.13510349087673168,0.42822248713113553
3518,柏騰 PT TECH.,8471.173999999999,0.01825589205072853,0.4778978436695577
3617,碩天 CyberPower,6411.923458333333,0.0689272923102695,0.4148968935213231
6139,亞翔 L & K,19812.96130833333,0.02215869140765614,0.3413221448210265
6192,巨路 LUMAX,7670.250983333333,0.053477434557395176,0.22929822434930602
6196,帆宣 MIC,33837.336025000004,0.244803339529158,0.3806091098853628
6197,佳必琪 JPC,30051.288950000006,-0.031544430066523965,0.3861512413895383
6201,亞弘電 YAHORNG,1511.7637500000003,0.03414703117253581,0.17747104855440157
6215,和椿 Aurotek,16879.720941666666,0.00739745746431919,0.4086818129553943
8021,尖點 Topoint,25046.165124999996,0.0004291410433379106,0.2995207781973036
8201,無敵科技 BESTA,7145.445775,-0.048489012640265394,0.41271859890359197
2062,橋椿金屬 SSM,14305.264716666668,0.023685321799072234,0.30990044527018856
2514,龍邦國際 LONG BON,25692.461358333334,0.04748191641852606,0.3272688369280941
2904,匯僑 POC,5517.130575,0.08700019317510721,0.22787469605484736
6184,大豐電 DAH FUNG CATV,2299.8424833333333,-4.677000075481441e-05,0.16588671829332052
8033,雷虎 TT,11500.614800000001,0.013001224997147176,0.35421895627465344
9902,台火開發 Tidehold,9038.465266666668,0.025089620107581423,0.28873711838316973
9904,寶成工業 Pou Chen,132168.83083333334,0.06447283554949457,0.19734916749600262
9905,大華金屬 GCM,12106.078291666667,0.0380703694762361,0.23756051627022975
9907,統一實業 Ton Yi,69899.39030833333,0.023817831737746653,0.23980004755353868
9910,豐泰企業 FT,21954.866591666665,0.25725940787035007,0.2934754497634199
9911,台灣櫻花 Taiwan Sakura,36384.322524999996,0.15671901340380812,0.30152719097306624
9914,美利達 MIC,23432.583808333333,0.17769271011565047,0.29147475895951414
9917,中保 Taiwan Secom,6532.574866666667,0.05641328729339823,0.09853596064225685
9919,康那香 KNH,12371.368041666665,-0.05042463727446955,0.2051692313492907
9921,巨大機械 Giant Mfg.,13260.470974999998,0.12566900202322517,0.2582474645087442
9924,臺灣福興 Taiwan Fu Hsing,11780.661033333334,0.10828021988735603,0.23496197058231516
9925,新保 SKS,6558.126941666666,0.0549550085201882,0.1156888983266296
9927,泰銘 TMI,8501.711258333333,-0.018074450339900072,0.20147903409113696
9930,中聯資源 CHC,2415.5860916666666,0.028587904156492483,0.14466910307619854
9933,中鼎 CTCI Corp.,33898.256916666665,0.03559867239162262,0.20113191232529914
9934,成霖 Globo,25454.059025000002,-0.008927557647356754,0.31122945199930213
9935,慶豐富 Ching Feng,16621.599391666667,0.382379586761312,0.7542807664249075
9938,百和 Taiwan Paiho,47884.11865833333,0.2026934201806041,0.38484947308880546
9939,宏全 Hon Chuan,28787.479066666667,0.03854755294894474,0.2110780996896041
9940,信義 Sinyi Realty,8470.653641666666,-0.03790149642823126,0.2340330622948126
9942,茂順 MAO SHUN,3428.5473166666666,0.11088358754732508,0.24985613005305254
9943,好樂迪 Holiday,7720.441649999999,0.10930949886378105,0.23198387134278878
9944,新麗 Shinih,4882.612725,0.00908394729950146,0.324955437846176
9945,潤泰新 RUENTEX DEVELOP,102625.86431666667,0.04323650102393772,0.2699798653104889
9955,佳龍 SDTI,6779.426541666667,-0.0601308621188984,0.35284608943393503
